Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,student_comment
1,12,1,1,1,1,1,13,27,10,10,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Dropout,"""Despite attending day classes, I've decided to drop out due to difficulties in achieving higher grades. Being single in an area with a 12.4% unemployment rate adds another layer of uncertainty and challenge to my situation."""
1,4,1,2,1,3,1,1,2,10,3,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"""Despite going to day classes, I'm finding it extremely difficult to grasp the curriculum, especially with the high unemployment rate affecting my focus on studies."""
1,14,1,5,1,1,1,1,2,10,3,0,0,0,1,1,0,19,0,6,12,12,12,13.166666666666666,0,6,12,12,12,13.0,0,10.8,1.4,1.74,Graduate,"""As a graduate student attending day classes, I'm finding some difficulty in mastering the course content, despite my average grade of 13.0/20. Being single, I am also aware of the high local unemployment rate and am trying my best to boost my academic performance to improve my future career prospects."""
1,9,1,15,1,1,1,23,27,10,9,0,0,0,1,1,1,21,0,0,6,8,5,13.833333333333334,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,Graduate,"""Despite being single, the high unemployment rate in my area has been a constant source of stress, but I'm managing to maintain a 14.0/20 average in my graduate studies while attending day classes."""
1,4,1,17,0,15,1,1,3,5,3,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,"""Having a hard time juggling my evening classes with job hunting in this high unemployment environment, leading to a total drop in my grades."""
1,1,3,9,1,1,1,1,1,6,4,1,0,0,1,1,0,19,0,0,5,6,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Enrolled,"""Despite faithfully attending all day classes, I'm finding it extremely difficult to grasp the course material, hence my current average grade. The high local unemployment rate is adding to my stress levels, making it tough to focus solely on my studies."""
1,8,3,12,1,1,1,3,1,3,8,1,0,0,1,1,0,18,0,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,Enrolled,"""Attending day classes has been manageable so far, but the local unemployment rate is a bit worrying. I'm focusing on improving my average grade in order to increase my chances of securing a job after graduation."""
1,4,1,14,1,3,1,16,27,4,4,1,0,0,1,1,0,27,0,7,12,12,9,12.333333333333334,0,6,11,11,6,13.166666666666666,0,9.4,-0.8,-3.12,Dropout,"""Despite attending day classes and maintaining a fairly decent average, I had to drop out due to the high unemployment rate in our area. It's been really tough finding a job to support myself through school."""
1,1,3,15,1,1,1,13,28,9,4,1,0,1,1,1,0,18,0,0,6,6,6,13.0,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,Dropout,"""Despite attending day classes regularly, I found it hard to keep up with the academic rigors leading to my dropout. The high unemployment rate in my locality really adds to the pressure, making it hard to focus on studies."""
1,1,1,8,1,1,1,2,3,10,2,0,0,0,1,1,0,19,0,0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,Enrolled,"""Even though I attend all day classes, I'm finding it challenging to elevate my grades to a higher level, especially with the current unemployment rate making the job market highly competitive for us singles."""
1,15,1,4,1,14,1,13,28,10,11,0,0,0,1,1,0,19,0,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,Dropout,"""Despite earning decent grades, I decided to drop out due to the high unemployment rate in my area, which made me reconsider my career path. As a single individual attending day classes, it was a tough call but necessary for my long-term goals."""
1,15,1,4,1,14,1,13,1,2,2,0,0,0,1,1,0,22,0,0,6,12,3,13.333333333333334,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,Enrolled,"""Despite being single and fully dedicated to my day classes, the prevailing high unemployment rate in my locality is quite unsettling. Nonetheless, I'm trying my best to maintain my average grade around 12.75/20, but there’s definitely room for improvement."""
1,7,2,10,1,1,1,13,28,5,6,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,Graduate,"""As a single graduate student attending day classes, maintaining an average grade of slightly above 12/20 is quite challenging, especially considering the current high unemployment rate in my locality."""
1,7,4,15,1,1,1,22,27,10,4,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Graduate,"""As a single graduate student, navigating day classes while maintaining a solid 12.8/20 average is challenging especially given the high unemployment rate in my area."""
1,14,1,9,1,1,1,4,14,3,2,0,0,0,1,0,0,23,0,7,11,18,11,15.090909090909092,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,Dropout,"""Despite maintaining a decent average grade, I've unfortunately had to drop out due to the rising unemployment rate in my area, which has forced me to prioritize finding a job over attending my day classes."""
1,9,4,2,1,1,1,1,4,10,6,1,0,1,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"""School has been really tough for me, especially with the high local unemployment rate. I've been attending day classes, but I just can't seem to grasp the content, hence my dropping out."""
1,8,3,15,1,1,1,2,1,4,4,1,0,0,1,1,0,18,0,0,6,7,6,13.166666666666666,0,0,6,7,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate,"""Despite attending all day classes, it's been a challenge to maintain a solid GPA, especially with the job market in such a dismal state."""
1,1,4,15,1,1,1,13,14,10,8,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,6,12.833333333333334,0,12.4,0.5,1.79,Graduate,"""As a graduate student attending day classes, it's somewhat challenging to maintain a high GPA, but I'm managing with a score of around 12.8/20. Being single, I am also affected by the high local unemployment rate which adds a layer of stress to my studies."""
1,8,3,7,1,1,1,1,14,20,44,1,0,0,1,1,0,18,0,0,5,7,5,11.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Enrolled,"""Balancing day classes is manageable as a single student, but the local unemployment rate of 8.9% does add a layer of worry about future job prospects. Luckily, my average grade of 12.0/20 shows I'm progressing well, even if there's room for improvement."""
1,8,2,15,1,1,1,13,1,10,10,1,0,0,1,1,0,20,0,0,6,6,6,11.833333333333334,0,0,6,6,6,12.166666666666666,0,12.7,3.7,-1.7,Graduate,"""As a single graduate student, I've been managing to keep up with my day classes, scoring an average of 12.16 out of 20. However, the local unemployment rate of 12.7% is quite concerning and adds an extra layer of pressure to perform well in my studies."""
1,1,3,15,1,1,1,3,1,3,5,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduate,"""Despite attending all my day classes, I'm finding it challenging to excel due to the current high unemployment rate, which is causing a bit of distraction. As a single graduate student, it's a bit worrying and I'm working hard to improve my average grade."""
1,15,1,5,1,14,1,1,1,5,5,0,0,0,1,1,0,21,0,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,Dropout,"""Despite attending day classes, I found it challenging to keep up with my studies, leading to my decision to drop out. The local unemployment rate being 12.4% really adds to the stress, making it harder to focus on improving my grades."""
1,14,1,2,1,1,1,13,14,10,5,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Enrolled,"""Despite my full attendance at day classes, I'm finding it really challenging to grasp the material and my grades are reflecting this. Being single in an area with high unemployment rates adds extra stress and uncertainty about my future prospects."""
1,8,1,7,1,1,1,13,1,6,5,1,0,0,1,1,0,20,0,0,5,7,5,15.8,0,0,5,7,5,14.571428571428571,0,11.1,0.6,2.02,Dropout,"""Despite solid grades, I had to drop out due to the challenging local economic situation and the struggle of being single in this tough time."""
1,1,1,2,1,1,1,1,27,10,10,0,0,1,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,"""Despite attending all my day classes, I'm finding the material extremely difficult to grasp which is reflected in my poor grades. With the local unemployment rate so high, the pressure to succeed acadically is immense."""
1,15,1,7,1,14,1,23,14,10,6,1,0,0,1,1,0,19,0,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,Enrolled,"""Whilst I'm managing to keep up with my day classes, I'm definitely feeling the pressure of the high local unemployment rate on my future prospects as a single student."""
1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,1,0,20,0,0,6,9,6,14.666666666666666,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate,"""Despite being a full-time graduate student attending day classes, the local 8.9% unemployment rate is a constant worry. My average grade of 13.85/20 reflects my dedication, but I often feel anxious about the job market after graduation."""
1,15,1,6,1,14,1,13,27,6,8,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,Dropout,"""Despite consistently attending day classes, I had to drop out because of the increasing pressure of the local unemployment rate. Being single and in a tough job market, I had to prioritize finding stable work over my studies."""
1,1,1,7,1,1,1,1,10,4,4,1,0,0,1,1,0,19,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,Dropout,"""Despite regularly attending my day classes, I found it tough to maintain my grades and eventually had to drop out due to the high unemployment rate in my area."""
1,6,1,7,1,1,14,2,2,3,3,0,0,1,1,1,0,24,1,2,8,8,7,13.142857142857142,0,1,6,8,6,11.833333333333334,0,8.9,1.4,3.51,Enrolled,"""Despite being single and attending all day classes, I'm finding it challenging to score above average in my studies, particularly with the local unemployment rate looming at 8.9%, it adds an additional layer of stress."""
1,8,1,14,1,1,1,13,1,6,5,0,0,1,1,1,0,18,0,0,6,6,3,12.666666666666666,0,0,6,11,4,11.142857142857142,0,10.8,1.4,1.74,Dropout,"""Despite attending day classes, my academic performance has been slightly above average, but the high unemployment rate in our area is indeed a concern. As a single individual, I'm trying to stay focused on my studies, but the fear of job scarcity after graduation is quite unnerving."""
1,1,1,7,1,1,1,13,14,10,9,0,0,0,0,1,1,18,0,0,5,6,5,15.0,0,0,5,6,5,14.2,0,8.9,1.4,3.51,Enrolled,"""Attending day classes has been fruitful for my studies, achieving an average grade of 14.2/20. However, the local unemployment rate of 8.9% is a bit concerning as a single student looking for potential job opportunities after graduation."""
1,1,1,10,1,1,1,13,28,10,8,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Dropout,"""Despite attending day classes, I had to drop out due to the constant struggle of trying to keep up with my studies, especially with the local unemployment rate being high. Being single, it's been tough managing everything on my own."""
1,8,5,15,1,1,1,1,1,8,8,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.833333333333334,0,8.9,1.4,3.51,Graduate,"""As a graduate student attending day classes, I'm managing to maintain a decent average grade, despite the challenging job market with an 8.9% unemployment rate in my area. Being single does help in focusing on my studies without many personal distractions."""
1,8,1,10,1,1,1,13,27,10,10,1,0,0,1,0,1,21,0,0,6,7,6,13.333333333333334,0,0,6,7,6,13.5,0,12.4,0.5,1.79,Graduate,"""Being a graduate student, I'm finding it a bit challenging to score above 13.5 in my assessments despite attending all the day classes. Being single does allow for more study time, but the high local unemployment rate does add a layer of stress."""
1,6,1,6,1,1,14,22,27,10,10,0,0,0,1,0,0,18,1,0,6,13,4,12.25,0,0,6,15,5,11.0,0,11.1,0.6,2.02,Dropout,"""I was managing to keep my head above water with my grades while attending day classes, but the high local unemployment rate certainly added to my stress as a single student, leading to my unfortunate decision to drop out."""
1,1,1,12,1,1,1,1,14,4,4,1,0,0,1,0,1,18,0,0,7,7,7,15.101428571428572,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,Graduate,"""Despite the high unemployment rate in my area, I'm managing to excel in my graduate studies with an average grade of 16.09/20 while attending day classes, the single life certainly helps to keep my focus on academics."""
1,1,2,10,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduate,"""As a single graduate student, I'm maintaining a solid 16.0/20 average in my day classes, despite the challenging local unemployment rate of 10.8%."""
1,9,6,3,0,1,1,3,14,3,5,1,0,0,1,0,0,23,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,"""Juggling evening classes has been a real struggle, especially with the current job market being so bleak - it's been hard to keep up with the coursework."""
1,1,2,9,1,1,1,3,14,3,5,1,0,0,1,0,0,21,0,0,5,9,3,11.666666666666666,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduate,"""As a single graduate student attending day classes, I find my average grade of 11.75/20 decent but there's room for improvement. The local unemployment rate of 8.9% is a concern, but I'm focused on my studies for now."""
1,1,1,10,1,1,1,13,28,8,6,0,0,0,1,0,0,20,0,0,6,13,1,10.0,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Enrolled,"""Despite the high unemployment rate in my area, I'm grateful to be enrolled in day classes and maintaining a decent grade average. Being single does offer me the opportunity to focus more on my studies."""
1,8,1,3,0,1,1,19,24,1,1,1,0,0,1,0,0,26,0,4,7,15,7,11.571428571428571,0,2,6,14,2,11.0,0,7.6,2.6,0.32,Dropout,"""Juggling evening classes with job hunting in this high unemployment environment has been tough, but my grades are just above average so I'm hanging in there."""
1,1,6,15,1,1,1,1,14,5,5,1,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,10,5,11.2,0,7.6,2.6,0.32,Enrolled,"""Despite attending all day classes, I find it a bit challenging to consistently achieve high grades, but I'm pushing through. Being single allows me to focus on improving my academic performance amidst the high unemployment rate."""
1,1,1,2,1,1,1,3,27,10,10,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,"""Despite attending all day classes, I've found it incredibly hard to grasp the material which led to my academic downfall. Being single in an area with a high unemployment rate doesn't make it any easier."""
1,1,1,14,1,1,1,13,14,10,9,0,0,0,0,0,1,19,0,0,6,6,6,13.833333333333334,0,0,6,7,6,14.285714285714286,0,8.9,1.4,3.51,Graduate,"""Despite being single, the high unemployment rate in my area creates a significant amount of stress, though I'm managing to maintain a decent average in my graduate studies with day classes."""
1,1,3,12,1,1,1,13,1,10,4,1,0,0,1,0,1,20,0,0,7,10,6,12.357142857142858,0,0,8,9,7,13.0,0,13.9,-0.3,0.79,Graduate,"""As a graduate student, maintaining my 13.0 average grade requires diligence, especially with the high unemployment rate in our area. Being single, I can devote my time to day classes, but the economic uncertainty adds a layer of stress to my studies."""
1,1,3,15,1,1,1,23,14,8,8,1,0,1,0,0,0,19,0,0,6,7,6,12.166666666666666,0,0,6,10,2,10.333333333333334,0,16.2,0.3,-0.92,Dropout,"""Although I strive to attend all day classes, my academic performance has been below average, which has led me to drop out. Being single in an area with a high unemployment rate of 16.2% certainly adds to my challenges."""
1,15,1,10,1,14,1,22,14,29,15,1,0,1,1,0,0,21,0,3,6,8,3,12.0,0,2,6,6,2,12.5,0,12.4,0.5,1.79,Enrolled,"""Being a single student in the day classes has its perks, but the local unemployment rate of 12.4% is a bit unnerving. Even though my average grade is 12.5/20, I am conscious about my future job prospects in this challenging economic climate."""
1,12,1,11,1,1,1,22,27,5,7,0,0,0,1,0,0,33,0,5,10,14,9,12.416666666666666,0,5,9,14,7,13.0,0,10.8,1.4,1.74,Graduate,"""As a single graduate student, it's been quite a challenge to maintain a strong academic standing with an average grade of 13.0/20 while attending day classes, especially considering the high local unemployment rate."""
1,1,2,6,1,1,1,3,28,5,7,0,0,0,1,0,0,18,0,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32,Graduate,"""As a single graduate student attending day classes, my average grade of 12.75/20 shows I'm managing my studies fairly well. However, with a local unemployment rate of 7.6%, I'm concerned about job prospects after graduation."""
